,track_id,genre
60178,89178,Hip-Hop
60179,89179,Hip-Hop
60182,89192,Hip-Hop
60183,89195,Hip-Hop
60184,89196,Hip-Hop
60192,89212,Experimental
60255,89350,Folk
60266,89376,Experimental
60284,89441,Folk
60286,89445,Hip-Hop
60287,89447,Hip-Hop
60288,89456,Hip-Hop
60295,89473,Hip-Hop
60296,89474,Electronic
60297,89477,Folk
60298,89482,Folk
60299,89484,Folk
60300,89485,Folk
60301,89486,Folk
60385,89639,Electronic
60410,89704,Rock
60433,89814,Electronic
60434,89815,Electronic
60435,89816,Electronic
60436,89817,Electronic
60445,89841,Hip-Hop
60446,89843,Hip-Hop
60447,89846,Hip-Hop
60448,89847,Hip-Hop
60449,89848,Hip-Hop
60454,89857,Hip-Hop
60456,89859,Hip-Hop
60457,89860,Hip-Hop
60584,89991,Experimental
60585,89992,Experimental
60612,90027,Experimental
60654,90074,Electronic
60716,90278,Experimental
60775,90526,Instrumental
60776,90527,Instrumental
60777,90529,Instrumental
60778,90530,Instrumental
60787,90570,Pop
60794,90579,Pop
60797,90582,Pop
60798,90583,Pop
60802,90587,Pop
60804,90589,Pop
60805,90590,Pop
60806,90591,Pop
60807,90592,Pop
60831,90616,Instrumental
60832,90617,Instrumental
60833,90618,Instrumental
60839,90625,Folk
60852,90639,Rock
60855,90652,Rock
60882,90695,Rock
60937,90804,Experimental
60944,90824,Pop
60945,90826,Pop
60947,90828,Pop
61046,90982,Hip-Hop
61051,90987,Hip-Hop
61057,90993,Hip-Hop
61114,91081,Electronic
61115,91082,Electronic
61116,91083,Electronic
61117,91084,Electronic
61118,91085,Electronic
61119,91086,Electronic
61120,91087,Electronic
61121,91088,Electronic
61122,91089,Electronic
61125,91092,Rock
61126,91093,Rock
61131,91098,Folk
61135,91102,Folk
61161,91130,Experimental
61186,91157,Pop
61187,91158,Pop
61188,91159,Pop
61189,91160,Pop
61190,91161,Pop
61191,91162,Pop
61192,91163,Pop
61193,91164,Pop
61199,91170,Folk
61206,91177,International
61207,91178,International
61208,91179,International
61210,91181,International
61211,91182,International
61212,91183,International
61213,91184,International
61214,91185,International
61215,91186,International
61216,91187,International
61229,91205,Rock
61252,91228,Folk
61262,91238,Folk
61307,91306,Hip-Hop
61310,91309,Hip-Hop
61313,91312,Hip-Hop
61316,91315,Hip-Hop
61318,91317,Hip-Hop
61319,91318,Hip-Hop
61320,91319,Hip-Hop
61330,91329,Rock
61344,91349,Pop
61419,91443,Folk
61431,91455,Rock
61434,91458,Rock
61435,91459,Rock
61436,91468,Pop
61439,91471,Pop
61563,91619,Electronic
61564,91620,Electronic
61565,91621,Electronic
61566,91622,Electronic
61567,91623,Electronic
61568,91624,Electronic
61569,91625,Electronic
61646,91755,Electronic
61677,91788,Folk
61679,91790,Folk
61680,91791,Folk
61681,91793,Folk
61684,91796,Folk
61685,91797,Folk
61729,91851,Rock
61746,91868,Rock
61747,91869,Rock
61770,91894,Experimental
61773,91897,Experimental
61775,91899,Experimental
61776,91900,Experimental
61789,91933,Folk
61790,91934,Folk
61792,91936,Folk
61793,91937,Folk
61794,91938,Folk
61808,91958,Folk
61809,91960,International
61879,92124,Pop
61880,92125,Pop
61884,92129,Pop
61885,92130,Pop
61886,92131,Pop
61945,92206,International
61985,92275,Electronic
61992,92282,Electronic
61993,92283,Electronic
61994,92284,Electronic
61995,92292,Folk
62036,92366,Electronic
62117,92466,Electronic
62147,92508,Rock
62174,92535,Folk
62175,92536,Folk
62177,92538,Folk
62178,92539,Folk
62179,92540,Folk
62184,92546,Electronic
62186,92548,Electronic
62187,92549,Electronic
62189,92551,Electronic
62192,92554,Electronic
62194,92556,Electronic
62199,92561,Electronic
62200,92562,Electronic
62202,92564,Electronic
62203,92565,Experimental
62211,92573,Experimental
62212,92574,Experimental
62338,92868,Rock
62342,92872,Experimental
62343,92873,Experimental
62344,92874,Experimental
62348,92878,Experimental
62351,92881,Experimental
62355,92885,Experimental
62356,92886,Experimental
62357,92887,Experimental
62358,92888,Experimental
62359,92889,Experimental
62383,92947,Instrumental
62384,92948,Instrumental
62385,92949,Instrumental
62386,92950,Instrumental
62387,92951,Instrumental
62388,92952,Instrumental
62389,92953,Instrumental
62390,92954,Instrumental
62391,92955,Instrumental
62483,93074,Folk
62484,93075,Folk
62485,93076,Folk
62542,93363,Electronic
62543,93364,Electronic
62645,93518,Electronic
62646,93519,Electronic
62647,93520,Electronic
62648,93521,Electronic
62649,93522,Electronic
62650,93523,Electronic
62711,93704,Folk
62712,93710,Folk
62713,93712,Folk
62714,93716,Folk
62719,93727,Electronic
62765,93867,Rock
62766,93868,Rock
62804,93915,Instrumental
62806,93917,Instrumental
62807,93918,Instrumental
62808,93919,Instrumental
62809,93920,Instrumental
62810,93921,Instrumental
62826,93940,Electronic
62827,93941,Electronic
62828,93942,Pop
62829,93943,Pop
62830,93944,Pop
62834,93950,Rock
62840,93956,Rock
62854,93981,International
62855,93983,Rock
62857,93985,Rock
62858,93986,Rock
62874,94026,Rock
62881,94033,Instrumental
62882,94034,Instrumental
62883,94035,Instrumental
62884,94036,Instrumental
62885,94037,Instrumental
62886,94038,Instrumental
62887,94039,Instrumental
62929,94093,Rock
62935,94099,Rock
62937,94101,Rock
62938,94102,Rock
63068,94263,Electronic
63121,94348,Rock
63160,94411,Electronic
63163,94414,Electronic
63164,94415,Electronic
63168,94419,Rock
63171,94422,Folk
63172,94423,Pop
63175,94426,Hip-Hop
63193,94449,Hip-Hop
63209,94465,Hip-Hop
63211,94467,Hip-Hop
63212,94468,Hip-Hop
63257,94628,Pop
63259,94630,Pop
63260,94631,Pop
63261,94632,Pop
63263,94634,Pop
63264,94635,Pop
63267,94638,Pop
63431,94803,Electronic
63627,95189,Experimental
63668,95231,Rock
63685,95248,Rock
63686,95249,Rock
63687,95250,Rock
63688,95251,Rock
63716,95308,Rock
63717,95309,Rock
63718,95310,Rock
63848,95452,Instrumental
63873,95486,Pop
63893,95506,Rock
63915,95535,Rock
63936,95564,Experimental
64040,95722,Instrumental
64041,95724,Instrumental
64042,95725,Instrumental
64043,95726,Instrumental
64044,95727,Instrumental
64162,95908,Hip-Hop
64164,95910,Hip-Hop
64165,95911,Hip-Hop
64166,95912,Hip-Hop
64167,95914,Hip-Hop
64168,95915,Hip-Hop
64334,96166,International
64335,96167,International
64336,96168,International
64337,96169,International
64381,96399,Rock
64382,96400,Rock
64383,96401,Rock
64384,96402,Rock
64385,96403,Rock
64390,96408,Rock
64532,96560,Rock
64553,96627,Experimental
64581,96657,Hip-Hop
64599,96675,Hip-Hop
64602,96678,Hip-Hop
64615,96692,Folk
64616,96693,Folk
64617,96694,Folk
64618,96695,Folk
64619,96696,Folk
64620,96697,Folk
64621,96698,Folk
64622,96699,Folk
64641,96718,Rock
64649,96726,Folk
64651,96728,Folk
64652,96729,Folk
64653,96730,Folk
64654,96731,Folk
64661,96738,International
64665,96742,International
64666,96743,International
64680,96759,Rock
64795,96898,Experimental
64797,96900,Experimental
64798,96901,Experimental
64799,96902,Experimental
64832,96935,Rock
64833,96936,Rock
64840,96944,Pop
64841,96945,Pop
64842,96946,Pop
64883,97037,Hip-Hop
64887,97041,Hip-Hop
64889,97043,Hip-Hop
65037,97211,Folk
65041,97215,Folk
65042,97216,Folk
65101,97279,Instrumental
65102,97283,Instrumental
65103,97285,Instrumental
65104,97286,Rock
65151,97373,Experimental
65152,97374,Experimental
65167,97393,Electronic
65178,97404,Electronic
65179,97406,Experimental
65180,97407,Experimental
65196,97424,Electronic
65265,97540,Electronic
65267,97542,Electronic
65269,97544,Electronic
65270,97545,Electronic
65271,97547,Electronic
65272,97548,Electronic
65275,97568,Hip-Hop
65276,97569,Hip-Hop
65277,97570,Hip-Hop
65288,97585,Folk
65289,97586,Folk
65290,97587,Folk
65291,97588,Folk
65292,97589,Folk
65293,97590,Folk
65391,97690,Rock
65392,97691,Hip-Hop
65393,97692,Hip-Hop
65398,97697,Hip-Hop
65461,97793,Experimental
65462,97794,Experimental
65480,97813,Experimental
65481,97814,Experimental
65506,97841,Experimental
65509,97844,Electronic
65510,97845,Electronic
65511,97846,Electronic
65512,97847,Electronic
65513,97848,Electronic
65531,97886,Rock
65532,97887,Rock
65538,97894,Rock
65573,97940,Electronic
65574,97958,Electronic
65575,97959,Electronic
65576,97960,Electronic
65577,97961,Electronic
65578,97962,Electronic
65596,97980,Hip-Hop
65602,97986,Hip-Hop
65603,97987,Hip-Hop
65604,97988,Hip-Hop
65605,97989,Hip-Hop
65640,98025,Rock
65641,98026,International
65643,98028,International
65646,98031,International
65669,98077,Rock
65713,98202,Electronic
65714,98203,Electronic
65715,98204,Electronic
65716,98205,Electronic
65717,98206,Electronic
65736,98227,Electronic
65737,98228,Electronic
65738,98229,Experimental
65739,98235,Instrumental
65740,98236,Instrumental
65741,98237,Instrumental
65742,98238,Instrumental
65755,98251,Rock
65800,98297,Rock
65801,98298,International
65802,98299,International
65803,98300,International
65804,98301,International
65805,98302,International
65839,98339,International
65845,98346,International
65847,98348,International
65848,98349,International
65988,98547,Hip-Hop
65989,98548,Hip-Hop
65990,98549,Hip-Hop
65991,98550,Hip-Hop
65992,98551,Hip-Hop
65993,98552,Hip-Hop
65994,98553,Hip-Hop
65995,98554,Hip-Hop
65996,98555,Hip-Hop
65997,98556,Hip-Hop
65998,98557,Hip-Hop
66003,98565,Hip-Hop
66005,98567,Hip-Hop
66007,98569,Hip-Hop
66010,98573,Hip-Hop
66011,98574,Hip-Hop
66012,98575,Hip-Hop
66013,98576,Hip-Hop
66014,98577,Hip-Hop
66015,98578,Hip-Hop
66016,98579,Hip-Hop
66017,98580,Hip-Hop
66018,98581,Hip-Hop
66019,98582,Hip-Hop
66020,98583,Hip-Hop
66021,98584,Hip-Hop
66022,98585,Hip-Hop
66050,98613,Hip-Hop
66054,98617,Hip-Hop
66055,98618,Hip-Hop
66056,98619,Hip-Hop
66057,98620,Hip-Hop
66058,98621,Hip-Hop
66059,98622,Hip-Hop
66060,98623,Hip-Hop
66061,98624,Hip-Hop
66062,98625,Hip-Hop
66063,98626,Hip-Hop
66064,98627,Hip-Hop
66065,98628,Hip-Hop
66092,98655,International
66093,98656,International
66094,98657,International
66103,98666,International
66104,98667,International
66105,98668,International
66106,98669,International
66107,98670,International
66108,98671,International
66116,98680,International
66117,98681,International
66135,98701,Rock
66174,98770,Electronic
66220,98838,Electronic
66396,99041,Electronic
66441,99093,Hip-Hop
66443,99095,Hip-Hop
66444,99096,Hip-Hop
66472,99134,Electronic
66473,99135,Electronic
66505,99214,Experimental
66536,99260,Rock
66537,99261,Electronic
66544,99274,Experimental
66581,99311,Electronic
66583,99313,Electronic
66599,99345,Rock
66615,99361,International
66616,99362,International
66617,99363,International
66618,99364,International
66622,99368,International
66623,99369,International
66624,99370,International
66625,99371,International
66626,99372,International
66627,99373,International
66628,99374,International
66629,99375,International
66643,99389,International
66644,99390,International
66645,99391,International
66646,99392,International
66647,99393,International
66648,99394,International
66649,99395,International
66650,99411,Rock
66658,99419,Rock
66669,99436,Rock
66670,99437,Rock
66671,99438,Rock
66672,99439,Rock
66673,99440,Rock
66674,99441,Rock
66675,99442,Rock
66734,99501,Hip-Hop
66824,99703,Electronic
66825,99704,Electronic
66826,99707,Electronic
66994,100478,Hip-Hop
66995,100479,Hip-Hop
66996,100480,Hip-Hop
67013,100497,Electronic
67030,100522,Electronic
67043,100535,Electronic
67044,100536,Electronic
67051,100544,Electronic
67053,100549,Electronic
67054,100550,Electronic
67055,100552,Electronic
67081,100745,Electronic
67110,100799,Rock
67112,100802,Rock
67116,100835,Electronic
67178,100949,Hip-Hop
67180,100958,Hip-Hop
67181,100959,Hip-Hop
67192,100972,Electronic
67193,100973,Electronic
67194,100975,Electronic
67195,100976,Electronic
67241,101111,International
67242,101112,International
67243,101116,International
67244,101118,International
67245,101119,International
67376,101864,Experimental
67379,101868,Experimental
67380,101873,Experimental
67384,101893,Experimental
67416,101951,Rock
67473,102092,Experimental
67493,102112,Experimental
67495,102114,Experimental
67550,102195,Rock
67637,103518,Instrumental
67638,103519,Instrumental
67639,103520,Instrumental
67640,103521,Instrumental
67641,103522,Instrumental
67642,103523,Instrumental
67704,103600,Electronic
67795,103800,Hip-Hop
67803,103808,Hip-Hop
67968,104008,Folk
67969,104009,Folk
67970,104010,Folk
68017,104062,Rock
68018,104063,Rock
68019,104064,Pop
68020,104065,Pop
68021,104066,Pop
68022,104067,Pop
68023,104068,Pop
68031,104086,Rock
68150,104227,Rock
68189,104276,Electronic
68190,104277,Electronic
68191,104278,Electronic
68192,104279,Electronic
68193,104282,Electronic
68194,104283,Electronic
68195,104284,Electronic
68232,104356,Folk
68233,104357,Folk
68276,104434,Experimental
68323,104625,Experimental
68354,104668,Rock
68407,104724,Experimental
68408,104725,Experimental
68461,104779,Pop
68462,104780,Pop
68665,105022,Experimental
68736,105119,Rock
68742,105141,Rock
68743,105142,Rock
68745,105144,Rock
68746,105145,Rock
68794,105196,Folk
68922,105408,Electronic
68925,105411,Electronic
68926,105412,Electronic
68927,105413,Electronic
68928,105414,Electronic
68957,105443,Hip-Hop
68964,105450,Hip-Hop
68965,105451,Hip-Hop
69135,105662,Electronic
69137,105664,Electronic
69143,105670,Electronic
69144,105671,Electronic
69145,105672,Electronic
69146,105673,Electronic
69147,105674,Electronic
69148,105682,Rock
69149,105683,Hip-Hop
69151,105685,Hip-Hop
69167,105712,Folk
69168,105713,Folk
69169,105714,Folk
69170,105715,Folk
69171,105716,Folk
69172,105717,Folk
69173,105718,Folk
69174,105719,Experimental
69175,105720,Experimental
69177,105722,Experimental
69268,105824,Hip-Hop
69269,105825,Hip-Hop
69270,105826,Hip-Hop
69271,105827,Hip-Hop
69317,105887,Folk
69320,105890,Folk
69342,105912,Rock
69344,105914,Folk
69345,105915,Folk
69346,105916,Folk
69347,105917,Folk
69348,105918,Folk
69349,105919,Folk
69350,105920,Folk
69540,106274,Rock
69543,106277,Rock
69581,106339,Folk
69584,106342,Folk
69585,106343,Folk
69695,106456,Folk
69696,106457,Folk
69697,106458,Folk
69702,106463,Rock
69704,106465,Rock
69730,106502,Instrumental
69750,106522,Experimental
69771,106562,Rock
69772,106563,Rock
69773,106564,Rock
69774,106566,Rock
69775,106567,Rock
69776,106568,Rock
69777,106569,Rock
69778,106570,Rock
69779,106571,Rock
69835,106629,Instrumental
70049,106872,Rock
70053,106876,Rock
70054,106877,Rock
70113,106937,Folk
70124,106948,Rock
70127,106951,Rock
70128,106952,Rock
70129,106953,Rock
70130,106954,Rock
70131,106955,Rock
70132,106956,Rock
70180,107020,Hip-Hop
70181,107021,Hip-Hop
70185,107025,Hip-Hop
70187,107027,Hip-Hop
70188,107028,Hip-Hop
70189,107029,Hip-Hop
70190,107030,Hip-Hop
70191,107031,Hip-Hop
70206,107046,Pop
70207,107047,Pop
70208,107048,Pop
70209,107049,Pop
70210,107050,Pop
70246,107101,Rock
70259,107125,Electronic
70260,107126,Electronic
70261,107127,Electronic
70262,107128,Electronic
70263,107129,Electronic
70304,107178,International
70305,107179,International
70306,107180,International
70307,107181,International
70308,107182,International
70309,107183,International
70310,107184,International
70311,107185,International
70312,107186,International
70313,107187,International
70314,107188,International
70315,107189,International
70355,107248,International
70356,107249,International
70357,107250,International
70358,107251,International
70359,107256,International
70360,107257,International
70478,107388,Rock
70479,107389,Rock
70480,107390,Rock
70481,107391,Rock
70511,107425,Electronic
70512,107426,Electronic
70513,107427,Electronic
70514,107429,Electronic
70515,107432,Electronic
70516,107433,Electronic
70517,107434,Electronic
70518,107435,Electronic
70549,107476,Rock
70579,107506,Rock
70604,107531,Instrumental
70605,107532,Instrumental
70606,107533,Instrumental
70607,107534,Instrumental
70608,107535,Instrumental
70638,107567,Folk
70640,107569,Folk
70642,107571,Folk
70645,107574,Folk
70648,107577,Folk
70649,107578,Folk
70650,107579,Folk
70654,107583,Folk
70655,107584,Folk
70659,107588,Folk
70660,107589,Folk
70661,107590,Folk
70662,107591,Folk
70663,107592,Folk
70664,107593,Folk
70665,107594,Folk
70666,107595,Folk
70667,107596,Folk
70668,107597,Folk
70669,107598,Folk
70684,107613,Electronic
70687,107616,Electronic
70688,107617,Electronic
70719,107659,Rock
70824,107799,Rock
70829,107804,Electronic
70830,107805,Rock
70834,107809,Hip-Hop
70835,107810,Pop
70862,107850,Hip-Hop
70863,107851,Folk
70864,107852,Folk
70920,107908,Electronic
70921,107909,Electronic
70922,107910,Electronic
70923,107911,Electronic
70924,107912,Electronic
70925,107913,Electronic
70960,107949,International
70961,107950,International
70962,107951,International
70963,107952,International
70964,107953,International
70965,107954,International
70966,107955,International
70967,107956,International
70968,107957,International
71007,108012,Folk
71009,108014,Folk
71010,108015,Folk
71011,108016,Folk
71012,108017,Instrumental
71013,108018,Instrumental
71014,108019,Instrumental
71015,108020,Instrumental
71016,108021,Instrumental
71017,108022,Instrumental
71018,108023,Instrumental
71019,108024,Instrumental
71020,108025,Instrumental
71021,108026,Instrumental
71022,108027,Instrumental
71026,108031,Rock
71031,108036,Rock
71032,108037,Rock
71033,108038,Rock
71043,108049,Experimental
71044,108050,Experimental
71053,108059,Experimental
71054,108060,Experimental
71073,108079,Rock
71139,108155,Rock
71195,108230,Electronic
71250,108290,Rock
71257,108297,Rock
71258,108298,Rock
71259,108299,Folk
71260,108300,Folk
71261,108301,Folk
71262,108302,Folk
71263,108303,Folk
71264,108304,Folk
71265,108305,Folk
71266,108306,Folk
71267,108307,Folk
71268,108308,Folk
71273,108313,Experimental
71274,108314,Experimental
71278,108318,Experimental
71279,108319,Experimental
71296,108339,Electronic
71297,108341,Electronic
71298,108342,Electronic
71299,108343,Electronic
71363,108415,Electronic
71364,108416,Electronic
71366,108418,Electronic
71367,108420,Electronic
71368,108421,Electronic
71369,108422,Electronic
71370,108423,Electronic
71371,108425,Pop
71372,108426,Pop
71373,108427,Pop
71374,108428,Pop
71375,108429,Pop
71402,108456,Pop
71403,108457,Pop
71405,108459,Pop
71406,108460,Pop
71407,108461,Pop
71410,108464,Electronic
71417,108471,Instrumental
71418,108472,Instrumental
71419,108473,Instrumental
71420,108474,Instrumental
71421,108475,Instrumental
71422,108476,Instrumental
71423,108477,Instrumental
71424,108478,Instrumental
71433,108487,Hip-Hop
71434,108488,Hip-Hop
71435,108489,Hip-Hop
71436,108490,Hip-Hop
71437,108491,Hip-Hop
71438,108492,Hip-Hop
71439,108493,Hip-Hop
71440,108494,Hip-Hop
71441,108495,Hip-Hop
71442,108496,Hip-Hop
71443,108497,Hip-Hop
71444,108498,Hip-Hop
71445,108499,Hip-Hop
71446,108500,Hip-Hop
71447,108501,Hip-Hop
71448,108502,Rock
71449,108503,Rock
71450,108504,Rock
71451,108505,Rock
71452,108524,Electronic
71453,108525,Electronic
71454,108526,Electronic
71455,108527,Electronic
71456,108528,Electronic
71457,108529,Electronic
71458,108530,Electronic
71459,108531,Electronic
71460,108532,Electronic
71461,108533,Electronic
71578,108745,Hip-Hop
71607,108774,Hip-Hop
71620,108799,Hip-Hop
71628,108808,Hip-Hop
71629,108809,Hip-Hop
71632,108812,Hip-Hop
71654,108836,Hip-Hop
71655,108837,Hip-Hop
71656,108838,Hip-Hop
71657,108839,Hip-Hop
71658,108840,Hip-Hop
71659,108841,Hip-Hop
71660,108842,Hip-Hop
71661,108843,Hip-Hop
71663,108845,Hip-Hop
71664,108846,Hip-Hop
71665,108847,Hip-Hop
71681,108863,International
71682,108864,International
71683,108865,International
71684,108866,International
71685,108867,International
71686,108868,International
71690,108878,Instrumental
71691,108879,Instrumental
71692,108880,Instrumental
71693,108881,Instrumental
71694,108882,Instrumental
71695,108883,Instrumental
71696,108884,Instrumental
71697,108885,Instrumental
71704,108906,Instrumental
71714,108925,Rock
71744,108957,Rock
71748,108961,Rock
71749,108962,Rock
71754,108967,Rock
71755,108968,Rock
71756,108969,Rock
71757,108970,Rock
71778,108992,Rock
71832,109068,Experimental
71835,109071,Experimental
71836,109072,Experimental
71861,109106,Experimental
71896,109144,Experimental
71939,109189,Instrumental
71941,109191,Instrumental
71953,109203,Rock
71970,109235,Rock
72001,109276,Experimental
72070,109349,Rock
72071,109350,Rock
72076,109355,Rock
72077,109356,Rock
72078,109357,Rock
72149,109445,Folk
72150,109446,Folk
72151,109447,Folk
72152,109448,Folk
72153,109449,Folk
72154,109450,Folk
72159,109468,Rock
72170,109480,Folk
72171,109481,Rock
72186,109497,Rock
72220,109535,Electronic
72222,109537,Electronic
72223,109538,Electronic
72227,109542,Electronic
72228,109543,Electronic
72233,109548,Experimental
72336,109670,Hip-Hop
72343,109681,Hip-Hop
72346,109684,Hip-Hop
72347,109685,Hip-Hop
72348,109686,Hip-Hop
72349,109687,Hip-Hop
72365,109711,Experimental
72366,109712,Experimental
72437,109896,Folk
72441,109900,Folk
72442,109901,Folk
72443,109902,Folk
72444,109903,Folk
72445,109904,Folk
72446,109905,Folk
72447,109906,Folk
72466,109925,Electronic
72477,109957,Pop
72478,109958,Pop
72480,109960,Pop
72482,109962,Pop
72483,109963,Pop
72485,109971,Pop
72486,109972,Pop
72487,109973,Pop
72488,109974,Pop
72489,109975,Pop
72490,109976,Pop
72491,109977,Pop
72492,109978,Pop
72552,110070,Hip-Hop
72564,110082,Hip-Hop
72566,110084,Hip-Hop
72567,110085,Hip-Hop
72568,110086,Hip-Hop
72584,110102,Electronic
72585,110103,Electronic
72586,110104,Electronic
72587,110105,Electronic
72588,110106,Electronic
72589,110107,Electronic
72590,110108,Electronic
72591,110109,Electronic
72592,110110,Electronic
72593,110111,Electronic
72633,110166,Rock
72634,110167,Rock
72638,110171,Folk
72639,110172,Folk
72652,110204,Experimental
72653,110205,Experimental
72654,110206,Experimental
72655,110207,Experimental
72656,110208,Experimental
72657,110209,Experimental
72659,110230,Experimental
72688,110259,Hip-Hop
72689,110260,Hip-Hop
72690,110261,Hip-Hop
72691,110262,Hip-Hop
72692,110263,Hip-Hop
72693,110264,Hip-Hop
72694,110265,Hip-Hop
72695,110266,Hip-Hop
72696,110267,Hip-Hop
72703,110274,Experimental
72758,110384,Folk
72784,110410,Rock
72791,110417,Rock
72807,110436,Folk
72808,110437,Folk
72809,110438,Folk
72810,110439,Folk
72811,110440,Folk
72812,110441,Folk
72816,110447,International
72817,110448,International
72818,110449,International
72819,110450,International
72820,110451,International
72821,110452,International
72900,110546,Rock
72934,110610,Experimental
72935,110611,Experimental
72947,110623,Experimental
72953,110629,Experimental
72954,110630,Experimental
72958,110634,Rock
72960,110636,Rock
72961,110637,Rock
72971,110647,Instrumental
72972,110648,Instrumental
72973,110649,Instrumental
72974,110650,Instrumental
72975,110651,Instrumental
72976,110652,Instrumental
72977,110653,Instrumental
72978,110654,Instrumental
73003,110681,Experimental
73006,110684,Experimental
73008,110687,Electronic
73009,110688,Electronic
73010,110689,Electronic
73011,110690,Electronic
73012,110691,Electronic
73029,110711,Experimental
73047,110735,Hip-Hop
73048,110736,Hip-Hop
73055,110743,Hip-Hop
73056,110744,Hip-Hop
73068,110756,Hip-Hop
73076,110764,Hip-Hop
73077,110765,Hip-Hop
73080,110768,Hip-Hop
73083,110771,Hip-Hop
73084,110772,Hip-Hop
73086,110774,Hip-Hop
73087,110775,Hip-Hop
73088,110776,Hip-Hop
73089,110777,Hip-Hop
73090,110778,Hip-Hop
73091,110779,Hip-Hop
73133,110923,Folk
73137,110927,Folk
73138,110928,Folk
73171,110980,Rock
73173,110982,Rock
73174,110983,Rock
73176,110985,Rock
73204,111015,Instrumental
73326,111146,Instrumental
73327,111147,Instrumental
73328,111148,Instrumental
73329,111149,Instrumental
73330,111150,Instrumental
73331,111151,Instrumental
73333,111153,Instrumental
73334,111154,Instrumental
73361,111182,Folk
73365,111186,Folk
73366,111187,Folk
73367,111188,Folk
73386,111216,Experimental
73390,111220,Instrumental
73391,111221,Instrumental
73392,111222,Instrumental
73393,111223,Instrumental
73394,111224,Instrumental
73395,111225,Instrumental
73396,111226,Instrumental
73397,111227,Instrumental
73398,111228,Instrumental
73399,111229,Instrumental
73400,111230,Instrumental
73465,111306,Rock
73470,111311,Rock
73492,111335,Rock
73524,111367,Pop
73525,111368,Pop
73528,111371,Pop
73529,111372,Pop
73532,111375,Pop
73533,111376,Pop
73534,111377,Pop
73535,111378,Pop
73536,111379,Pop
73539,111382,Pop
73542,111385,Pop
73543,111386,Pop
73544,111387,Pop
73545,111388,Pop
73546,111389,Pop
73547,111390,Pop
73548,111391,Pop
73549,111392,Pop
73550,111393,Pop
73551,111394,Pop
73552,111395,Pop
73553,111396,Pop
73554,111397,Pop
73555,111398,Pop
73556,111399,Pop
73557,111400,Pop
73558,111401,Pop
73559,111402,Pop
73568,111413,Electronic
73571,111416,Electronic
73598,111460,Experimental
73706,111579,Experimental
73753,111658,Rock
73827,111747,Rock
73861,111793,Instrumental
73887,111819,Electronic
73937,111871,Instrumental
73938,111872,Instrumental
73939,111873,Instrumental
73967,111911,Rock
73989,111933,Electronic
73990,111934,Hip-Hop
73991,111935,Hip-Hop
73992,111936,Hip-Hop
73993,111937,Hip-Hop
73994,111938,Hip-Hop
74029,111974,Rock
74036,111982,Rock
74047,111994,Instrumental
74053,112000,Instrumental
74054,112001,Instrumental
74069,112020,Rock
74093,112065,Rock
74094,112066,Rock
74106,112088,Experimental
74146,112133,Experimental
74209,112196,Experimental
74210,112197,Experimental
74211,112198,Experimental
74212,112199,Experimental
74213,112209,Instrumental
74214,112210,Instrumental
74215,112211,Instrumental
74219,112215,Experimental
74242,112252,Folk
74289,112314,Rock
74290,112315,Rock
74291,112316,Rock
74292,112317,Rock
74293,112318,Rock
74422,112468,Hip-Hop
74435,112481,Hip-Hop
74437,112483,Hip-Hop
74438,112484,Hip-Hop
74439,112485,Hip-Hop
74440,112486,Hip-Hop
74441,112487,Hip-Hop
74442,112488,Hip-Hop
74444,112490,Electronic
74479,112526,Rock
74480,112527,Rock
74481,112528,Rock
74482,112529,Rock
74523,112583,Experimental
74524,112584,Experimental
74525,112585,Experimental
74526,112586,Experimental
74527,112587,Experimental
74528,112588,Experimental
74595,112668,Experimental
74643,112733,Rock
74644,112734,Rock
74645,112735,Rock
74677,112767,Electronic
74678,112768,Electronic
74679,112769,Electronic
74680,112770,Electronic
74690,112780,Experimental
74691,112781,Experimental
74695,112785,Experimental
74697,112788,Experimental
74698,112789,Experimental
74699,112790,Experimental
74730,112821,Experimental
74860,112975,Instrumental
74861,112976,Instrumental
74862,112977,Instrumental
74863,112978,Instrumental
74898,113016,Pop
74899,113017,Pop
74900,113018,Pop
74901,113019,Pop
74902,113020,Pop
74903,113021,Pop
74904,113022,Pop
74905,113023,Pop
74906,113024,Pop
74907,113025,Pop
74908,113026,Pop
74909,113027,Pop
74910,113028,Pop
74911,113030,Hip-Hop
74912,113031,Hip-Hop
74913,113032,Hip-Hop
74914,113033,Hip-Hop
74915,113034,Hip-Hop
74916,113035,Hip-Hop
74917,113036,Hip-Hop
74918,113037,Hip-Hop
74926,113063,Rock
74942,113110,Instrumental
74989,113164,Rock
74990,113165,Rock
74991,113166,Rock
74992,113167,Folk
75016,113203,Experimental
75070,113259,International
75071,113260,International
75072,113261,International
75073,113262,International
75074,113263,International
75075,113264,International
75076,113265,International
75077,113266,International
75078,113267,International
75079,113268,International
75080,113269,International
75081,113270,International
75082,113271,International
75083,113272,International
75084,113273,International
75085,113274,International
75086,113275,International
75087,113276,International
75088,113277,International
75089,113278,International
75090,113279,International
75091,113280,International
75092,113281,International
75093,113282,International
75095,113284,International
75104,113294,Rock
75113,113303,Rock
75114,113304,Rock
75115,113305,Rock
75121,113311,Rock
75141,113334,Electronic
75142,113335,Electronic
75143,113336,Electronic
75149,113342,Folk
75150,113343,Folk
75151,113344,Folk
75162,113357,Folk
75164,113359,Folk
75165,113360,Folk
